PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,AG_ECO9,EPA_REG,STATE,SAMPLE_TYPE,FLAG,CAL_INST_ID,CAL_INST_MODEL,COND_STD1_DESC,COND_STD1_VALUE,COND_STD2_DESC,COND_STD2_VALUE,CONDUCTIVITY,CORRECTED,DO,DO_CALIBRATION_UNITS,DO_CALIBRATION_VALUE,DO_DISPLAYED_UNITS,DO_DISPLAYED_VALUE,DO_ELEVATION,DO_PRESSURE,FIELD_MEASUREMENT_REVIEW,LOCATION,OTH_LOCATION,PH,PH_STD1_DESC,PH_STD1_VALUE,PH_STD2_DESC,PH_STD2_VALUE,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE,TIME
1/26/2021,2014457,NRS18_MT_10044,8/20/2019,1,NPL,Region_08,MT,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.00 Standard,7,,,,
1/26/2021,2014457,NRS18_MT_10044,8/20/2019,1,NPL,Region_08,MT,FIELDMEAS,,,,,,,,2334,Y,8.3,,,,,,,Y,A,,8.38,,,,,,,21.6,11:35
1/26/2021,2014458,NRS18_SD_10002,8/20/2019,1,TPL,Region_08,SD,CALIB,,18C101134,YSI EXO,SD Health Lab,1410,,,,,,PERCENT,,PERCENT,95.7,,727.6,,,,,Oakton,7,Oakton,10.01,25.019,25.019,,
1/26/2021,2014458,NRS18_SD_10002,8/20/2019,1,TPL,Region_08,SD,FIELDMEAS,,,,,,,,767,Y,9.63,,,,,,,Y,,,8.09,,,,,,,24.995,9:10
1/26/2021,2014459,NRS18_NH_10018,8/20/2019,1,NAP,Region_01,NH,CALIB,,,Ysi2030,2000,1975,100,100.4,,,,PERCENT,99.2,PERCENT,99.2,,754.1,,,,,4,4,Calibration Slope,99.8,,,,
1/26/2021,2014459,NRS18_NH_10018,8/20/2019,1,NAP,Region_01,NH,FIELDMEAS,,,,,,,,245.2,Y,6.9,,,,,,,Y,X,,6.94,,,,,,,22.2,10:24
1/26/2021,2014460,NRS18_WV_10180,8/20/2019,1,SAP,Region_03,WV,CALIB,,st-2,Smartroll,1000,997.35,Distilled water,1.22,,,,PERCENT,100,PERCENT,100.08,,748,,,,,pH 4 buffer,4,pH 10 buffer,10.04,22.07,21.8,,
1/26/2021,2014460,NRS18_WV_10180,8/20/2019,1,SAP,Region_03,WV,FIELDMEAS,,,,,,,,750.59,Y,8.45,,,,,,,Y,X,,7.72,,,,,,,21.2,10:58
1/26/2021,2014461,NRS18_DE_10021,8/20/2019,1,SAP,Region_03,DE,CALIB,,ELS #6,YSI 600 XL,Conductivity standard,998,,,,,,PERCENT,100.4,PERCENT,100.4,,763,,,,,pH buffer 7,7.02,pH buffer 10,10.06,,,,
1/26/2021,2014461,NRS18_DE_10021,8/20/2019,1,SAP,Region_03,DE,FIELDMEAS,,,,,,,,344,Y,8.78,,,,,,,Y,X,,7.91,,,,,,,23.2,9:00
1/26/2021,2014462,NRS18_SD_12194,8/20/2019,1,TPL,Region_08,SD,CALIB,,220369,YSI Pro DSS,KCl standard,1409,,,,,,PERCENT,95.7,PERCENT,94.9,,727.1,,,,,7.00 Buffer,7,10.00 Buffer,10,24.9,25.2,,
1/26/2021,2014462,NRS18_SD_12194,8/20/2019,1,TPL,Region_08,SD,FIELDMEAS,,,,,,,,914,Y,5.86,,,,,,,Y,A,,7.69,,,,,,,23.9,9:36
1/26/2021,2014463,NRS18_MT_10049,8/20/2019,1,WMT,Region_08,MT,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,752,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2014463,NRS18_MT_10049,8/20/2019,1,WMT,Region_08,MT,FIELDMEAS,,,,,,,,209.2,Y,8.56,,,,,,,Y,A,,8.14,,,,,,,21,14:53
1/26/2021,2014464,NRS18_MT_10117,8/20/2019,1,WMT,Region_08,MT,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,752,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2014464,NRS18_MT_10117,8/20/2019,1,WMT,Region_08,MT,FIELDMEAS,,,,,,,,181.4,Y,8.96,,,,,,,Y,A,,8.32,,,,,,,20.9,10:23
1/26/2021,2014465,NRS18_NE_RF002,8/21/2019,1,,Region_07,NE,CALIB,,1,YSI PRODSS,,,,,,,,PERCENT,85.8,PERCENT,85.8,,652,,,,,,,,,,,,
1/26/2021,2014465,NRS18_NE_RF002,8/21/2019,1,,Region_07,NE,CALIB,COND_CALIBRATION_COMMENT,,,18J100159,1000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2014465,NRS18_NE_RF002,8/21/2019,1,,Region_07,NE,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,G339-02,7.02,J049-03,10.07,,,,
1/26/2021,2014465,NRS18_NE_RF002,8/21/2019,1,,Region_07,NE,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,18.8,18.9,,
1/26/2021,2014465,NRS18_NE_RF002,8/21/2019,1,,Region_07,NE,FIELDMEAS,,,,,,,,351,Y,8.3,,,,,,,Y,X,,8.23,,,,,,,14.4,8:34
1/26/2021,2014466,NRS18_IA_10012,8/21/2019,2,UMW,Region_07,IA,CALIB,,15D100182,YSI ProDSS,Spc.,1409,,,,,,PERCENT,98,PERCENT,97.9,,744.6,,,,,pH. 4.0,4,pH. 10.0,10,24.3,24.6,,
1/26/2021,2014466,NRS18_IA_10012,8/21/2019,2,UMW,Region_07,IA,FIELDMEAS,,,,,,,,431.1,Y,9.12,,,,,,,Y,A,,8.33,,,,,,,24.8,9:03
1/26/2021,2014467,NRS18_WI_10846,8/21/2019,1,UMW,Region_05,WI,CALIB,,18E101074,YSI,884,884,,,,,,PERCENT,100,PERCENT,104.2,,739.8,,,,,7.01,7.05,10.06,10.1,25.1,25,,
1/26/2021,2014467,NRS18_WI_10846,8/21/2019,1,UMW,Region_05,WI,FIELDMEAS,,,,,,,,84,Y,7.1,,,,,,,Y,A,,6.67,,,,,,,20.4,9:00
1/26/2021,2014468,NRS18_NV_10022,8/20/2019,1,XER,Region_09,NV,CALIB,,,Hydro tech,Oakton,447,,,,,,PERCENT,100,,,,,,,,,Oakton,7,,10.01,,,,
1/26/2021,2014468,NRS18_NV_10022,8/20/2019,1,XER,Region_09,NV,FIELDMEAS,,,,,,,,159.1,Y,8.74,,,,,,,,X,,7.81,,,,,,,20.31,11:49
1/26/2021,2014469,NRS18_WI_RF003,8/20/2019,1,,Region_05,WI,CALIB,,53C817,Insitu Smartroll MP,Watermark 1413,1412,,,,,,PERCENT,100,PERCENT,95.9,,991.7,,,,,,,,,,,,
1/26/2021,2014469,NRS18_WI_RF003,8/20/2019,1,,Region_05,WI,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,Watermark 7,7.29,Watermark 4,4.47,,,,
1/26/2021,2014469,NRS18_WI_RF003,8/20/2019,1,,Region_05,WI,FIELDMEAS,,,,,,,,176.2,Y,7.84,,,,,,,Y,A,,,,,,,,,21,9:20
1/26/2021,2014470,NRS18_VA_RF014,8/21/2019,1,,Region_03,VA,CALIB,,17E101245,EXO 1,1331,1331,,,,,,PERCENT,100,PERCENT,96.1,,761.3,,,,,7,7,10,10,,,,
1/26/2021,2014470,NRS18_VA_RF014,8/21/2019,1,,Region_03,VA,FIELDMEAS,,,,,,,,89,Y,6.01,,,,,,,Y,A,,6.9,,,,,,,26.24,11:00
1/26/2021,2014471,NRS18_GA_10018,8/21/2019,1,SAP,Region_04,GA,CALIB,,66284,Hydrolab MS5,Dry sensor,0,500 us/cm conductivity standard,500,,,,PERCENT,100,PERCENT,100,209,769,,,,,pH 7 standard,7,pH 4 standard,4,26.62,26.5,,
1/26/2021,2014471,NRS18_GA_10018,8/21/2019,1,SAP,Region_04,GA,FIELDMEAS,,,,,,,,87.5,Y,5.89,,,,,,,Y,A,,6.46,,,,,,,24.33,9:00
1/26/2021,2014472,NRS18_MT_10064,8/21/2019,1,NPL,Region_08,MT,CALIB,,15E100511; 17L102691,YSI ProDDS,SpC 1409 Standard,1409,,,,,,PERCENT,91.8,PERCENT,91.8,,697,,,,,,,,,25,25.1,,
1/26/2021,2014472,NRS18_MT_10064,8/21/2019,1,NPL,Region_08,MT,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,pH 4.0 Standard,4,pH 7.0 Standard,7,,,,
1/26/2021,2014472,NRS18_MT_10064,8/21/2019,1,NPL,Region_08,MT,FIELDMEAS,,,,,,,,2293,Y,9.1,,,,,,,Y,A,,8.37,,,,,,,20.9,10:37
1/26/2021,2014473,NRS18_KY_10031,8/20/2019,1,CPL,Region_04,KY,CALIB,,2,InSitu smarTROLL,Quick cal,7832.4,,,,,,PERCENT,100,mg/L,8.03,,,,,,,Quick cal,7,,,23.9,23.9,,
1/26/2021,2014473,NRS18_KY_10031,8/20/2019,1,CPL,Region_04,KY,FIELDMEAS,,,,,,,,357.53,N,7.13,,,,,,,Y,A,,7.74,,,,,,,31.4,11:22
1/26/2021,2014474,NRS18_TX_10093,8/21/2019,2,CPL,Region_06,TX,CALIB,,17H102988,YSI ProDSS,"1,000 uS/cm","1,000 uS/cm",,,,,,PERCENT,97.9,PERCENT,99.2,194,,,,,,7.00 @ 25C,7.01 @ 21C,10.00 @ 25C,10.05 @ 21C,22.5,22.62,,
1/26/2021,2014474,NRS18_TX_10093,8/21/2019,2,CPL,Region_06,TX,FIELDMEAS,,,,,,,,144.9,Y,1.22,,,,,,,Y,A,,6.66,,,,,,,29.4,8:47
1/26/2021,2014475,NRS18_MA_10002,8/21/2019,1,NAP,Region_01,MA,CALIB,,18D102987,YSI Professional Plus,1000,996,,,,,,PERCENT,99.4,PERCENT,100.7,,759,,,,,7,7,,,,,,
1/26/2021,2014475,NRS18_MA_10002,8/21/2019,1,NAP,Region_01,MA,FIELDMEAS,,,,,,,,1054,N,5.34,,,,,,,Y,A,,7.17,,,,,,,25,14:00
1/26/2021,2014476,NRS18_WI_10015,8/21/2019,2,UMW,Region_05,WI,CALIB,,101608 - Bad River,YSI EXO3,1413,1497,,,,,,mg/L,8.64,mg/L,8.63,,744.6,,,,,7,7.02,10,10.02,,,,
1/26/2021,2014476,NRS18_WI_10015,8/21/2019,2,UMW,Region_05,WI,FIELDMEAS,,,,,,,,217.3,Y,9.51,,,,,,,Y,X,,7.96,,,,,,,14.555,10:22
1/26/2021,2014477,NRS18_SD_10001,8/21/2019,1,TPL,Region_08,SD,CALIB,,18C101134,YSI EXO,SD Health Lab,1410,,,,,,PERCENT,95.1,PERCENT,95.1,,722.5,,,,,Oakton,7,Oakton,10.012,25.019,25.019,,
1/26/2021,2014477,NRS18_SD_10001,8/21/2019,1,TPL,Region_08,SD,FIELDMEAS,,,,,,,,777,Y,7.3,,,,,,,Y,X,,8.17,,,,,,,22.04,9:46
1/26/2021,2014478,NRS18_ID_10110,8/20/2019,1,WMT,Region_10,ID,CALIB,,,Hach HQ40d,200,198.8,,,,,,PERCENT,100,PERCENT,100,,,,,,,4.01,4,7,7,,,,
1/26/2021,2014478,NRS18_ID_10110,8/20/2019,1,WMT,Region_10,ID,FIELDMEAS,,,,,,,,66.6,Y,9.59,,,,,,,Y,X,,7.53,,,,,,,12,14:38
1/26/2021,2014479,NRS18_OK_10028,8/20/2019,2,CPL,Region_06,OK,CALIB,,19c100673,YSI Pro DSS,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2014479,NRS18_OK_10028,8/20/2019,2,CPL,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,10000,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2014479,NRS18_OK_10028,8/20/2019,2,CPL,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,98.7,PERCENT,98.7,,750,,,,,,,,,,,,
