UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,STATE,AG_ECO9,EPA_REG,SAMPLE_TYPE,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,RESULT,RESULT_UNITS,RL,MDL,ABSORBANCE,ABSORBANCE_UNITS,DATE_RECEIVED,DATE_ANALYZED,CONDITION_CODE,ANALYST,DILUTION_FACTOR,KIT_ID,NARS_FLAG
2014660,4/28/2021,NRS18_NE_10059,9/16/2019,2,NE,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,136646,0.109,ug/L,0.15,0.1,1.223,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,L
2014660,4/28/2021,NRS18_NE_10059,9/16/2019,2,NE,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,136646,,ug/L,0.1,0.05,1.16,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014660,4/28/2021,NRS18_NE_10059,9/16/2019,2,NE,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,136647,,ug/L,0.15,0.1,1.105,Std. Units,11/6/2019,12/20/2019,ok,KH,,DecZ3,ND
2014661,4/28/2021,NRS18_ME_10007,9/16/2019,2,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,DecX3,135966,,ug/L,0.15,0.1,1.175,Std. Units,10/17/2019,12/12/2019,ok,KH,,DecX3,ND
2014661,4/28/2021,NRS18_ME_10007,9/16/2019,2,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX3,135966,,ug/L,0.1,0.05,1.702,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3,ND
2014661,4/28/2021,NRS18_ME_10007,9/16/2019,2,ME,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ1,135967,,ug/L,0.15,0.1,1.085,Std. Units,10/9/2019,12/18/2019,ok,KH,,DecZ1,ND
2014662,4/28/2021,NRS18_UT_10007,9/16/2019,1,UT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,135906,0.05,ug/L,0.1,0.05,1.507,Std. Units,11/6/2019,12/17/2019,ok,KH,,DecX4,L
2014662,4/28/2021,NRS18_UT_10007,9/16/2019,1,UT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,135906,,ug/L,0.15,0.1,1.118,Std. Units,11/6/2019,12/16/2019,ok,KH,,DecX4,ND
2014662,4/28/2021,NRS18_UT_10007,9/16/2019,1,UT,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,135907,,ug/L,0.15,0.1,1.172,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,ND
2014663,4/28/2021,NRS18_NY_10290,9/15/2019,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,136966,,ug/L,0.15,0.1,1.249,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014663,4/28/2021,NRS18_NY_10290,9/15/2019,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,136966,,ug/L,0.1,0.05,1.147,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014663,4/28/2021,NRS18_NY_10290,9/15/2019,1,NY,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,136967,,ug/L,0.15,0.1,1.016,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014664,4/28/2021,NRS18_NY_10251,9/16/2019,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,132786,,ug/L,0.1,0.05,1.119,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014664,4/28/2021,NRS18_NY_10251,9/16/2019,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,132786,,ug/L,0.15,0.1,1.289,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014664,4/28/2021,NRS18_NY_10251,9/16/2019,1,NY,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ1,132787,,ug/L,0.15,0.1,1.119,Std. Units,10/9/2019,12/18/2019,ok,KH,,DecZ1,ND
2014665,4/28/2021,NRS18_MI_10054,9/17/2019,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX3,136506,0.075,ug/L,0.1,0.05,1.412,Std. Units,11/6/2019,12/13/2019,ok,KH,,DecX3,L
2014665,4/28/2021,NRS18_MI_10054,9/17/2019,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,DecX3b,136506,,ug/L,0.15,0.1,1.251,Std. Units,11/6/2019,12/13/2019,ok,KH,,DecX3b,ND
2014665,4/28/2021,NRS18_MI_10054,9/17/2019,1,MI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,136507,,ug/L,0.15,0.1,1.187,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,ND
2014666,4/28/2021,NRS18_NE_10014,9/17/2019,2,NE,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,137026,,ug/L,0.1,0.05,1.191,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014666,4/28/2021,NRS18_NE_10014,9/17/2019,2,NE,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,137026,0.14,ug/L,0.15,0.1,1.176,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,L
2014666,4/28/2021,NRS18_NE_10014,9/17/2019,2,NE,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,137027,0.107,ug/L,0.15,0.1,1.095,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,L
2014667,4/28/2021,NRS18_UT_10006,9/17/2019,1,UT,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,135946,,ug/L,0.15,0.1,1.106,Std. Units,11/6/2019,12/16/2019,ok,KH,,DecX4,ND
2014667,4/28/2021,NRS18_UT_10006,9/17/2019,1,UT,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,135946,,ug/L,0.1,0.05,1.619,Std. Units,11/6/2019,12/17/2019,ok,KH,,DecX4,ND
2014667,4/28/2021,NRS18_UT_10006,9/17/2019,1,UT,XER,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,135947,,ug/L,0.15,0.1,1.037,Std. Units,11/6/2019,12/19/2019,ok,KH,,DecZ2,ND
2014668,4/28/2021,NRS18_OK_10012,9/16/2019,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,121706,,ug/L,0.1,0.05,1.135,Std. Units,11/6/2019,12/11/2019,ok,KH,,DecX1,ND
2014668,4/28/2021,NRS18_OK_10012,9/16/2019,1,OK,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,121706,0.178,ug/L,0.15,0.1,1.12,Std. Units,11/6/2019,12/10/2019,ok,KH,,DecX1,
2014668,4/28/2021,NRS18_OK_10012,9/16/2019,1,OK,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,121707,0.162,ug/L,0.15,0.1,1.024,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,
2014669,4/28/2021,NRS18_NY_11299,9/17/2019,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,123506,0.057,ug/L,0.1,0.05,1.474,Std. Units,10/17/2019,12/17/2019,ok,KH,,DecX4,L
2014669,4/28/2021,NRS18_NY_11299,9/17/2019,1,NY,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,123506,,ug/L,0.15,0.1,1.122,Std. Units,10/17/2019,12/16/2019,ok,KH,,DecX4,ND
2014669,4/28/2021,NRS18_NY_11299,9/17/2019,1,NY,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,123507,,ug/L,0.15,0.1,1.079,Std. Units,10/9/2019,12/20/2019,ok,KH,,DecZ3,ND
2014670,4/28/2021,NRS18_KS_10029,9/17/2019,2,KS,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,132326,,ug/L,0.1,0.05,1.601,Std. Units,10/17/2019,12/17/2019,ok,KH,,DecX4,ND
2014670,4/28/2021,NRS18_KS_10029,9/17/2019,2,KS,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,132326,,ug/L,0.15,0.1,1.148,Std. Units,10/17/2019,12/16/2019,ok,KH,,DecX4,ND
2014670,4/28/2021,NRS18_KS_10029,9/17/2019,2,KS,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,132327,,ug/L,0.15,0.1,1.071,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014671,4/28/2021,NRS18_SD_10006,9/17/2019,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,884786,,ug/L,0.15,0.1,1.413,Std. Units,11/6/2019,12/16/2019,ok,KH,,DecX4,ND
2014671,4/28/2021,NRS18_SD_10006,9/17/2019,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,884786,,ug/L,0.1,0.05,1.653,Std. Units,11/6/2019,12/17/2019,ok,KH,,DecX4,ND
2014671,4/28/2021,NRS18_SD_10006,9/17/2019,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,884787,,ug/L,0.15,0.1,1.018,Std. Units,11/6/2019,12/19/2019,ok,KH,,DecZ2,ND
2014672,4/28/2021,NRS18_MS_10008,9/17/2019,1,MS,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,127866,,ug/L,0.1,0.05,1.146,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014672,4/28/2021,NRS18_MS_10008,9/17/2019,1,MS,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,127866,,ug/L,0.15,0.1,1.256,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014672,4/28/2021,NRS18_MS_10008,9/17/2019,1,MS,CPL,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ1,127867,,ug/L,0.15,0.1,1.043,Std. Units,10/9/2019,12/18/2019,ok,KH,,DecZ1,ND
2014673,4/28/2021,NRS18_DE_10004,9/17/2019,1,DE,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,DecX2,130206,,ug/L,0.15,0.1,1.409,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX2,ND
2014673,4/28/2021,NRS18_DE_10004,9/17/2019,1,DE,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX2,130206,,ug/L,0.1,0.05,1.123,Std. Units,10/17/2019,12/12/2019,ok,KH,,DecX2,ND
2014673,4/28/2021,NRS18_DE_10004,9/17/2019,1,DE,SAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,130207,,ug/L,0.15,0.1,1.202,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,ND
2014674,4/28/2021,NRS18_MT_10270,9/17/2019,1,MT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,137526,,ug/L,0.1,0.05,1.605,Std. Units,10/17/2019,12/17/2019,ok,KH,,DecX4,ND
2014674,4/28/2021,NRS18_MT_10270,9/17/2019,1,MT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,137526,,ug/L,0.15,0.1,1.169,Std. Units,10/17/2019,12/16/2019,ok,KH,,DecX4,ND
2014674,4/28/2021,NRS18_MT_10270,9/17/2019,1,MT,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,137527,,ug/L,0.15,0.1,1.072,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014675,4/28/2021,NRS18_MT_10001,9/16/2019,2,MT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX3b,137686,,ug/L,0.15,0.1,1.248,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3b,ND
2014675,4/28/2021,NRS18_MT_10001,9/16/2019,2,MT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX3,137686,0.059,ug/L,0.1,0.05,1.475,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3,L
2014675,4/28/2021,NRS18_MT_10001,9/16/2019,2,MT,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,137687,0.41,ug/L,0.15,0.1,0.708,Std. Units,10/9/2019,12/20/2019,ok,KH,,DecZ3,
2014676,4/28/2021,NRS18_CA_10027,9/17/2019,1,CA,XER,Region_09,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,134826,,ug/L,0.1,0.05,1.137,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014676,4/28/2021,NRS18_CA_10027,9/17/2019,1,CA,XER,Region_09,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,134826,,ug/L,0.15,0.1,1.266,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014676,4/28/2021,NRS18_CA_10027,9/17/2019,1,CA,XER,Region_09,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,134827,,ug/L,0.15,0.1,1.079,Std. Units,10/9/2019,12/20/2019,ok,KH,,DecZ3,ND
2014677,4/28/2021,NRS18_NJ_10633,9/18/2019,1,NJ,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,128806,,ug/L,0.1,0.05,1.585,Std. Units,10/17/2019,12/17/2019,ok,KH,,DecX4,ND
2014677,4/28/2021,NRS18_NJ_10633,9/18/2019,1,NJ,NAP,Region_02,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,128806,,ug/L,0.15,0.1,1.137,Std. Units,10/17/2019,12/16/2019,ok,KH,,DecX4,ND
2014677,4/28/2021,NRS18_NJ_10633,9/18/2019,1,NJ,NAP,Region_02,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,128807,,ug/L,0.15,0.1,1.105,Std. Units,10/9/2019,12/20/2019,ok,KH,,DecZ3,ND
2014678,4/28/2021,NRS18_WI_10248,9/18/2019,1,WI,UMW,Region_05,MICX,WSLOH,WATER,REGULAR,CYLSPER,Cylindro_Plate_2,128406,,ug/L,0.1,0.05,1.275,Std. Units,9/19/2019,10/23/2019,ok,D. Perkins,,18I1191,ND
2014678,4/28/2021,NRS18_WI_10248,9/18/2019,1,WI,UMW,Region_05,MICX,WSLOH,WATER,REGULAR,MICX,Mcyst_Plate_2,128406,0.122,ug/L,0.15,0.1,1.277,Std. Units,9/19/2019,10/23/2019,ok,D. Perkins,,19H0964,Q
2014678,4/28/2021,NRS18_WI_10248,9/18/2019,1,WI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,128407,,ug/L,0.15,0.1,1.065,Std. Units,11/6/2019,12/20/2019,ok,KH,,DecZ3,ND
2014679,4/28/2021,NRS18_ME_10011,9/17/2019,1,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,136006,,ug/L,0.1,0.05,1.153,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014679,4/28/2021,NRS18_ME_10011,9/17/2019,1,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,136006,,ug/L,0.15,0.1,1.328,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014679,4/28/2021,NRS18_ME_10011,9/17/2019,1,ME,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ1,136007,,ug/L,0.15,0.1,1.039,Std. Units,10/9/2019,12/18/2019,ok,KH,,DecZ1,ND
2014680,4/28/2021,NRS18_ME_10009,9/17/2019,1,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX2,136766,,ug/L,0.1,0.05,1.174,Std. Units,10/17/2019,12/12/2019,ok,KH,,DecX2,ND
2014680,4/28/2021,NRS18_ME_10009,9/17/2019,1,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,DecX2,136766,,ug/L,0.15,0.1,1.321,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX2,ND
2014680,4/28/2021,NRS18_ME_10009,9/17/2019,1,ME,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,136767,,ug/L,0.15,0.1,1.028,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014681,4/28/2021,NRS18_VA_RF006,9/17/2019,1,VA,,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,135046,,ug/L,0.15,0.1,1.168,Std. Units,10/17/2019,12/16/2019,ok,KH,,DecX4,ND
2014681,4/28/2021,NRS18_VA_RF006,9/17/2019,1,VA,,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,135046,,ug/L,0.1,0.05,1.53,Std. Units,10/17/2019,12/17/2019,ok,KH,,DecX4,ND
2014681,4/28/2021,NRS18_VA_RF006,9/17/2019,1,VA,,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,135047,,ug/L,0.15,0.1,1.055,Std. Units,11/6/2019,12/19/2019,ok,KH,,DecZ2,ND
2014682,4/28/2021,NRS18_MS_10017,9/18/2019,1,MS,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX2,127826,,ug/L,0.1,0.05,1.15,Std. Units,10/17/2019,12/12/2019,ok,KH,,DecX2,ND
2014682,4/28/2021,NRS18_MS_10017,9/18/2019,1,MS,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,DecX2,127826,,ug/L,0.15,0.1,1.411,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX2,ND
2014682,4/28/2021,NRS18_MS_10017,9/18/2019,1,MS,CPL,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,127827,,ug/L,0.15,0.1,1.063,Std. Units,10/9/2019,12/20/2019,ok,KH,,DecZ3,ND
2014683,4/28/2021,NRS18_ME_10021,9/18/2019,1,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,136066,,ug/L,0.1,0.05,1.126,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014683,4/28/2021,NRS18_ME_10021,9/18/2019,1,ME,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,136066,,ug/L,0.15,0.1,1.336,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014683,4/28/2021,NRS18_ME_10021,9/18/2019,1,ME,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,136067,,ug/L,0.15,0.1,1.104,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014684,4/28/2021,NRS18_MT_10097,9/18/2019,1,MT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,137746,,ug/L,0.1,0.05,1.159,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX1,ND
2014684,4/28/2021,NRS18_MT_10097,9/18/2019,1,MT,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,137746,,ug/L,0.15,0.1,1.329,Std. Units,10/17/2019,12/10/2019,ok,KH,,DecX1,ND
2014684,4/28/2021,NRS18_MT_10097,9/18/2019,1,MT,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ1,137747,,ug/L,0.15,0.1,1.073,Std. Units,10/9/2019,12/18/2019,ok,KH,,DecZ1,ND
2014685,4/28/2021,NRS18_UT_10039,9/18/2019,1,UT,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,135886,,ug/L,0.15,0.1,1.278,Std. Units,11/6/2019,12/10/2019,ok,KH,,DecX1,ND
2014685,4/28/2021,NRS18_UT_10039,9/18/2019,1,UT,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,135886,,ug/L,0.1,0.05,1.135,Std. Units,11/6/2019,12/11/2019,ok,KH,,DecX1,ND
2014685,4/28/2021,NRS18_UT_10039,9/18/2019,1,UT,XER,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,135887,,ug/L,0.15,0.1,1.216,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,ND
2014686,4/28/2021,NRS18_MD_10481,9/19/2019,1,MD,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,DecX3,128586,,ug/L,0.15,0.1,1.185,Std. Units,10/17/2019,12/12/2019,ok,KH,,DecX3,ND
2014686,4/28/2021,NRS18_MD_10481,9/19/2019,1,MD,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX3,128586,,ug/L,0.1,0.05,1.701,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3,ND
2014686,4/28/2021,NRS18_MD_10481,9/19/2019,1,MD,SAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,128587,,ug/L,0.15,0.1,1.094,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014687,4/28/2021,NRS18_MI_10982,9/19/2019,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,131486,,ug/L,0.1,0.05,1.561,Std. Units,11/6/2019,12/17/2019,ok,KH,,DecX4,ND
2014687,4/28/2021,NRS18_MI_10982,9/19/2019,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,131486,0.408,ug/L,0.15,0.1,0.71,Std. Units,11/6/2019,12/16/2019,ok,KH,,DecX4,
2014687,4/28/2021,NRS18_MI_10982,9/19/2019,1,MI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ1,131487,0.351,ug/L,0.15,0.1,0.763,Std. Units,11/6/2019,12/18/2019,ok,KH,,DecZ1,
2014688,4/28/2021,NRS18_MS_10016,9/19/2019,1,MS,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,DecX2,134126,,ug/L,0.15,0.1,1.33,Std. Units,10/17/2019,12/11/2019,ok,KH,,DecX2,ND
2014688,4/28/2021,NRS18_MS_10016,9/19/2019,1,MS,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX2,134126,,ug/L,0.1,0.05,1.194,Std. Units,10/17/2019,12/12/2019,ok,KH,,DecX2,ND
2014688,4/28/2021,NRS18_MS_10016,9/19/2019,1,MS,CPL,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,134127,,ug/L,0.15,0.1,1.222,Std. Units,10/9/2019,12/26/2019,ok,KH,,DecZ4,ND
2014689,4/28/2021,NRS18_NC_10035,9/19/2019,1,NC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX3,137066,0.05,ug/L,0.1,0.05,1.517,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3,L
2014689,4/28/2021,NRS18_NC_10035,9/19/2019,1,NC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,DecX3b,137066,,ug/L,0.15,0.1,1.283,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3b,ND
2014689,4/28/2021,NRS18_NC_10035,9/19/2019,1,NC,SAP,Region_04,MICZ,NCDEQ,WATER,REGULAR,MICZ,10152019,137067,,ug/L,0.15,0.1,0.958,Std. Units,43728,18184,OK,A Williams,1,19S10CT02,ND
2014690,4/28/2021,NRS18_SD_10009,9/18/2019,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX1,885846,0.138,ug/L,0.15,0.1,1.179,Std. Units,11/6/2019,12/10/2019,ok,KH,,DecX1,L
2014690,4/28/2021,NRS18_SD_10009,9/18/2019,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX1,885846,,ug/L,0.1,0.05,1.12,Std. Units,11/6/2019,12/11/2019,ok,KH,,DecX1,ND
2014690,4/28/2021,NRS18_SD_10009,9/18/2019,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ3,885847,,ug/L,0.15,0.1,1.004,Std. Units,11/6/2019,12/20/2019,ok,KH,,DecZ3,ND
2014691,4/28/2021,NRS18_MA_10002,9/20/2019,2,MA,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX4,137186,,ug/L,0.1,0.05,1.577,Std. Units,11/6/2019,12/17/2019,ok,KH,,DecX4,ND
2014691,4/28/2021,NRS18_MA_10002,9/20/2019,2,MA,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,DecX4,137186,,ug/L,0.15,0.1,1.111,Std. Units,11/6/2019,12/16/2019,ok,KH,,DecX4,ND
2014691,4/28/2021,NRS18_MA_10002,9/20/2019,2,MA,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ5,137187,,ug/L,0.15,0.1,1.263,Std. Units,11/5/2019,12/27/2019,ok,KH,,DecZ5,ND
2014692,4/28/2021,NRS18_CT_10007,9/22/2019,2,CT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX2,122486,,ug/L,0.1,0.05,1.145,Std. Units,11/6/2019,12/12/2019,ok,KH,,DecX2,ND
2014692,4/28/2021,NRS18_CT_10007,9/22/2019,2,CT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,DecX2,122486,,ug/L,0.15,0.1,1.249,Std. Units,11/6/2019,12/11/2019,ok,KH,,DecX2,ND
2014692,4/28/2021,NRS18_CT_10007,9/22/2019,2,CT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ4,122487,0.103,ug/L,0.15,0.1,1.1,Std. Units,11/6/2019,12/26/2019,ok,KH,,DecZ4,L
2014693,4/28/2021,NRS18_MT_10603,9/20/2019,1,MT,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,DecX3,137766,0.063,ug/L,0.1,0.05,1.459,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3,L
2014693,4/28/2021,NRS18_MT_10603,9/20/2019,1,MT,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,DecX3b,137766,,ug/L,0.15,0.1,1.185,Std. Units,10/17/2019,12/13/2019,ok,KH,,DecX3b,ND
2014693,4/28/2021,NRS18_MT_10603,9/20/2019,1,MT,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,DecZ2,137767,,ug/L,0.15,0.1,0.952,Std. Units,10/9/2019,12/19/2019,ok,KH,,DecZ2,ND
2014694,4/28/2021,NRS18_WI_10841,9/23/2019,1,WI,UMW,Region_05,MICX,WSLOH,WATER,REGULAR,MICX,Mcyst_Plate_2,128086,0.124,ug/L,0.15,0.1,1.274,Std. Units,9/25/2019,10/23/2019,ok,D. Perkins,,19H0964,Q
2014694,4/28/2021,NRS18_WI_10841,9/23/2019,1,WI,UMW,Region_05,MICX,WSLOH,WATER,REGULAR,CYLSPER,Cylindro_Plate_2,128086,,ug/L,0.1,0.05,1.182,Std. Units,9/25/2019,10/23/2019,ok,D. Perkins,,18I1191,ND
