PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,SAMPLE_TYPE,MATRIX,LAB,ANALYTE,SAM_CODE,BATCH_ID,ENT_1X_CCE_100ML,UNITS,NARS_FLAG,COMMENT
2026-06-03,2023286,NRS_VT-10153,NRS23_VT_HP002,06/12/2024,1,VT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,881.01708765586,CCE/100-mL,,
2026-06-03,2023287,NRS_OK-10281,NRS23_OK_10113,06/12/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,1034.78336532117,CCE/100-mL,,
2026-06-03,2023288,NRS_TN-10141,NRS23_TN_10006,06/12/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,2442.8222884442,CCE/100-mL,,
2026-06-03,2023289,NRS_MS-10215,NRS23_MS_10065,06/12/2024,1,MS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,2465.31883357928,CCE/100-mL,,
2026-06-03,2023290,NRS_FL-10196,NRS23_FL_10025,06/11/2024,1,FL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,3314.18933691681,CCE/100-mL,,
2026-06-03,2023291,NRS_MN-10187,NRS23_MN_10015,06/12/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,168.163837689687,CCE/100-mL,,
2026-06-03,2023292,NRS_TX-10329,NRS23_TX_10196,09/19/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,25,822.64368002409,CCE/100-mL,,
2026-06-03,2023293,NRS_MD-10123,NRS23_MD_10073,06/12/2024,1,MD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1509.46365125905,CCE/100-mL,,
2026-06-03,2023294,NRS_CO-10378,NRS23_CO_10014,06/12/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,273.844815296431,CCE/100-mL,,
2026-06-03,2023295,NRS_OR-10725,NRS23_OR_10110,06/12/2024,1,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,369.26379775635,CCE/100-mL,,
2026-06-03,2023296,NRS_TN-10143,NRS23_TN_10008,06/12/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,903.433057114503,CCE/100-mL,,
2026-06-03,2023297,NRS_OH-10125,NRS23_OH_10027,06/12/2024,1,OH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1120.37264200085,CCE/100-mL,,
2026-06-03,2023298,NRS_SD-10861,NRS23_SD_10421,06/12/2024,1,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,949.788528407444,CCE/100-mL,,
2026-06-03,2023299,NRS_MN-10239,NRS23_MN_10032,06/12/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1213.5847795944,CCE/100-mL,,
2026-06-03,2023300,NRS_ID-10400,NRS23_ID_10047,06/12/2024,1,ID,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,,CCE/100-mL,ND,
2026-06-03,2023301,NRS_CA-11216,NRS23_CA_10017,06/12/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1325.53869493166,CCE/100-mL,,
2026-06-03,2023302,NRS_KS-10208,NRS23_KS_10006,06/12/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,252.31878056942,CCE/100-mL,,
2026-06-03,2023303,NRS_NH-10154,NRS23_NH_10020,06/13/2024,1,NH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,322.716074447921,CCE/100-mL,,
2026-06-03,2023304,NRS_NV-10580,NRS23_NV_10017,06/11/2024,1,NV,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,860.572243400392,CCE/100-mL,,
2026-06-03,2023305,NRS_NV-10601,NRS23_NV_10137,06/10/2024,1,NV,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,2332.6551545693,CCE/100-mL,,
2026-06-03,2023306,NRS_TN-10226,NRS23_TN_10111,06/13/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,2314.99103986216,CCE/100-mL,,
2026-06-03,2023307,NRS_MA-10109,NRS23_MA_10009,06/13/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,365.217690859109,CCE/100-mL,,
2026-06-03,2023308,NRS_SD-10869,NRS23_SD_10429,06/13/2024,1,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,732.256118732934,CCE/100-mL,,
2026-06-03,2023309,NRS_TN-10163,NRS23_TN_10021,06/13/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,1840.63311622147,CCE/100-mL,,
2026-06-03,2023310,NRS_WI-10288,NRS23_WI_10057,06/13/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,460.163896053538,CCE/100-mL,,
2026-06-03,2023311,NRS_RI-10133,NRS23_RI_10088,06/13/2024,1,RI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1926.70521862594,CCE/100-mL,,
2026-06-03,2023312,NRS_RI-10146,NRS23_RI_10101,06/13/2024,1,RI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,3021.25954917792,CCE/100-mL,,
2026-06-03,2023313,NRS_MS-10253,NRS23_MS_10103,06/13/2024,1,MS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,,CCE/100-mL,ND,
2026-06-03,2023314,NRS_OR-10690,NRS23_OR_10029,06/13/2024,1,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,184.338807691217,CCE/100-mL,,
2026-06-03,2023315,NRS_FL-10190,NRS23_FL_10005,06/13/2024,1,FL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,540.648477017828,CCE/100-mL,,
2026-06-03,2023316,NRS_TX-10330,NRS23_TX_10090,06/13/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,,CCE/100-mL,ND,
2026-06-03,2023318,NRS_CO-10493,NRS23_CO_10151,06/13/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,1375.52221876273,CCE/100-mL,,
2026-06-03,2023319,NRS_AR-10243,NRS23_AR_10015,06/13/2024,1,AR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,,CCE/100-mL,ND,
2026-06-03,2023320,NRS_OH-10133,NRS23_OH_10035,06/13/2024,1,OH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1422.42805029061,CCE/100-mL,,
2026-06-03,2023321,NRS_SD-10847,NRS23_SD_10407,06/13/2024,1,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,11,,CCE/100-mL,ND,
2026-06-03,2023322,NRS_CA-11473,NRS23_CA_10290,06/13/2024,1,CA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,417.148474208528,CCE/100-mL,,
2026-06-03,2023323,NRS_TN-10204,NRS23_TN_10066,06/14/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,360.912308179848,CCE/100-mL,,
2026-06-03,2023324,NRS_MA-10142,NRS23_MA_10066,06/14/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,985.327294572194,CCE/100-mL,,
2026-06-03,2023325,NRS_MN-10262,NRS23_MN_10055,06/14/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,270.564231053933,CCE/100-mL,,
2026-06-03,2023326,NRS_MN-10175,NRS23_MN_10001,06/13/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,31,316.391289943783,CCE/100-mL,,SS-data from modified method 1
2026-06-03,2023327,NRS_RI-10139,NRS23_RI_10094,06/14/2024,1,RI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1285.54395334586,CCE/100-mL,,
2026-06-03,2023328,NRS_CO-10552,NRS23_CO_10217,06/14/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,,CCE/100-mL,ND,
2026-06-03,2023329,NRS_TN-10217,NRS23_TN_10080,06/14/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,1281.56801850661,CCE/100-mL,,
2026-06-03,2023331,NRS_MI-10216,NRS23_MI_10092,06/14/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1179.91244250463,CCE/100-mL,,
2026-06-03,2023332,NRS_MS-10180,NRS23_MS_10030,06/14/2024,1,MS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,191.679143445234,CCE/100-mL,,
2026-06-03,2023333,NRS_AR-10305,NRS23_AR_10103,06/14/2024,1,AR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,520.47261463266,CCE/100-mL,,
2026-06-03,2023334,NRS_RI-10143,NRS23_RI_10098,06/16/2024,1,RI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,2206.00473927176,CCE/100-mL,,
2026-06-03,2023335,NRS_MA-10140,NRS23_MA_10064,06/16/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1420.63625066615,CCE/100-mL,,
2026-06-03,2023336,NRS_AR-10287,NRS23_AR_10074,06/16/2024,1,AR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,642.317982393459,CCE/100-mL,,
2026-06-03,2023337,NRS_TN-10235,NRS23_TN_10120,06/16/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,886.735694841048,CCE/100-mL,,
2026-06-03,2023338,NRS_NY-10252,NRS23_NY_10047,06/16/2024,1,NY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,2052.23506915902,CCE/100-mL,,
2026-06-03,2023339,NRS_CO-10484,NRS23_CO_10144,06/16/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,1209.86884616942,CCE/100-mL,,
2026-06-03,2023341,NRS_MI-10143,NRS23_MI_10020,06/16/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,1697.38693995726,CCE/100-mL,,
2026-06-03,2023342,NRS_KS-10418,NRS23_KS_10222,06/16/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,876.116722902555,CCE/100-mL,,
2026-06-03,2023343,NRS_MN-10194,NRS23_MN_10076,06/16/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,400.878727040312,CCE/100-mL,,
2026-06-03,2023344,NRS_TN-10205,NRS23_TN_10068,06/16/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,674.193231376479,CCE/100-mL,,
2026-06-03,2023345,NRS_MS-10154,NRS23_MS_10005,06/16/2024,1,MS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,,CCE/100-mL,ND,
2026-06-03,2023347,NRS_NY-10325,NRS23_NY_10188,06/17/2024,1,NY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,665.674553238064,CCE/100-mL,,
2026-06-03,2023348,NRS_MA-10136,NRS23_MA_10060,06/17/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,424.72284108733,CCE/100-mL,,
2026-06-03,2023349,NRS_CT-10118,NRS23_CT_10007,06/17/2024,1,CT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,275.91400589549,CCE/100-mL,,
2026-06-03,2023350,NRS_KS-10224,NRS23_KS_10057,06/17/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1895.07722836434,CCE/100-mL,,
2026-06-03,2023351,NRS_MN-10176,NRS23_MN_10002,06/17/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1621.23322178516,CCE/100-mL,,
2026-06-03,2023352,NRS_TN-10189,NRS23_TN_10051,06/17/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,839.674999446311,CCE/100-mL,,
2026-06-03,2023353,NRS_WY-10513,NRS23_WY_10071,06/17/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,415.904808046799,CCE/100-mL,,
2026-06-03,2023354,NRS_MI-10139,NRS23_MI_10019,06/17/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,3,2968.24916433325,CCE/100-mL,,
2026-06-03,2023355,NRS_MN-10191,NRS23_MN_10016,06/16/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,,CCE/100-mL,ND,
2026-06-03,2023356,NRS_MN-10204,NRS23_MN_10021,06/17/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,729.367380345392,CCE/100-mL,,
2026-06-03,2023358,NRS_OK-10304,NRS23_OK_10162,06/17/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,1258.28451603838,CCE/100-mL,,
2026-06-03,2023359,NRS_AR-10299,NRS23_AR_10097,06/17/2024,1,AR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,2109.50273433731,CCE/100-mL,,
2026-06-03,2023360,NRS_CO-10538,NRS23_CO_10189,06/17/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,391.003164647447,CCE/100-mL,,
2026-06-03,2023362,NRS_NH-10158,NRS23_NH_HP002,06/18/2024,1,NH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,10,82.669546809422,CCE/100-mL,,
2026-06-03,2023363,NRS_WI-10234,NRS23_WI_10033,06/18/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,8,807.312671531117,CCE/100-mL,,
2026-06-03,2023364,NRS_MA-10099,NRS23_MA_10005,06/18/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1270.31973147525,CCE/100-mL,,
2026-06-03,2023365,NRS_DE-10084,NRS23_DE_10001,06/18/2024,1,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,714.914138428502,CCE/100-mL,,
2026-06-03,2023366,NRS_CT-10137,NRS23_CT_10018,06/18/2024,1,CT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,557.646742383651,CCE/100-mL,,
2026-06-03,2023367,NRS_WV-10101,NRS23_WV_HP001,06/18/2024,1,WV,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,11,196.735646198261,CCE/100-mL,,
2026-06-03,2023368,NRS_OR-10696,NRS23_OR_10035,06/18/2024,1,OR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,150.264523088268,CCE/100-mL,,
2026-06-03,2023370,NRS_OK-10307,NRS23_OK_10165,06/18/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,179.472752858408,CCE/100-mL,,
2026-06-03,2023371,NRS_GA-10195,NRS23_GA_10027,06/18/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,552.734022020503,CCE/100-mL,,
2026-06-03,2023372,NRS_NC-10152,NRS23_NC_10009,06/18/2024,1,NC,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,441.700314098539,CCE/100-mL,,
2026-06-03,2023373,NRS_OH-10105,NRS23_OH_10010,06/18/2024,1,OH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,642.163568088496,CCE/100-mL,,
2026-06-03,2023374,NRS_MS-10263,NRS23_MS_10113,06/18/2024,1,MS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,,CCE/100-mL,ND,
2026-06-03,2023375,NRS_TX-10340,NRS23_TX_10098,06/18/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,153.02142537796,CCE/100-mL,,
2026-06-03,2023376,NRS_UT-10439,NRS23_UT_10098,06/18/2024,1,UT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,10,1374.39268282406,CCE/100-mL,,
2026-06-03,2023377,NRS_CO-10449,NRS23_CO_10101,06/18/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,182.258059751016,CCE/100-mL,,
2026-06-03,2023378,NRS_TN-10137,NRS23_TN_10001,06/19/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,12467.9271007612,CCE/100-mL,,
2026-06-03,2023379,NRS_CT-10133,NRS23_CT_10014,06/19/2024,1,CT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,8,873.743819683705,CCE/100-mL,,
2026-06-03,2023380,NRS_WI-10298,NRS23_WI_10067,06/19/2024,1,WI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,969.374797396784,CCE/100-mL,,
2026-06-03,2023381,NRS_MA-10119,NRS23_MA_10019,06/19/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,2956.78347551672,CCE/100-mL,,
2026-06-03,2023382,NRS_NY-10333,NRS23_NY_10217,06/19/2024,1,NY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,632.473580206607,CCE/100-mL,,
2026-06-03,2023383,NRS_FL-10220,NRS23_FL_10015,06/18/2024,1,FL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1009.58965481629,CCE/100-mL,,
2026-06-03,2023384,NRS_OK-10280,NRS23_OK_10112,06/19/2024,1,OK,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,1369.3379535582,CCE/100-mL,,
2026-06-03,2023385,NRS_MN-10293,NRS23_MN_10128,06/19/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,2123.58337445057,CCE/100-mL,,
2026-06-03,2023386,NRS_ID-10427,NRS23_ID_10120,06/18/2024,1,ID,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,130.544916169457,CCE/100-mL,,
2026-06-03,2023387,NRS_WY-10667,NRS23_WY_10036,06/18/2024,1,WY,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,397.322413889524,CCE/100-mL,,
2026-06-03,2023388,NRS_AR-10303,NRS23_AR_10101,06/19/2024,1,AR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,247.312445385646,CCE/100-mL,,
2026-06-03,2023389,NRS_MI-10281,NRS23_MI_10172,06/19/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,217.265478875609,CCE/100-mL,,
2026-06-03,2023390,NRS_ND-10487,NRS23_ND_10068,06/19/2024,1,ND,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,2323.02096849932,CCE/100-mL,,
2026-06-03,2023391,NRS_MN-10202,NRS23_MN_10019,06/19/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,1733.5476358735,CCE/100-mL,,
2026-06-03,2023392,NRS_NC-10499,NRS23_NC_10367,06/19/2024,1,NC,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,386.370950455382,CCE/100-mL,,
2026-06-03,2023393,NRS_GA-10177,NRS23_GA_10015,06/19/2024,1,GA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,270.170958799327,CCE/100-mL,,
2026-06-03,2023394,NRS_TX-10348,NRS23_TX_10104,06/19/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,206.625923677552,CCE/100-mL,,
2026-06-03,2023396,NRS_OH-10119,NRS23_OH_10021,06/19/2024,1,OH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1874.37163091389,CCE/100-mL,,
2026-06-03,2023397,NRS_OH-10137,NRS23_OH_10066,06/19/2024,1,OH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,205.310065876024,CCE/100-mL,,
2026-06-03,2023398,NRS_CT-10138,NRS23_CT_10019,06/20/2024,1,CT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,8,1558.11523281335,CCE/100-mL,,
2026-06-03,2023399,NRS_SD-10880,NRS23_SD_10440,06/19/2024,1,SD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,,CCE/100-mL,ND,
2026-06-03,2023400,NRS_NH-10123,NRS23_NH_10001,06/20/2024,1,NH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,10,511.681891464791,CCE/100-mL,,
2026-06-03,2023401,NRS_DE-10093,NRS23_DE_10006,06/17/2024,1,DE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,4,394.716844645555,CCE/100-mL,,
2026-06-03,2023402,NRS_NE-10344,NRS23_NE_10186,06/20/2024,1,NE,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,2426.55745983939,CCE/100-mL,,
2026-06-03,2023403,NRS_TN-10191,NRS23_TN_10053,06/20/2024,1,TN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,406.958807881204,CCE/100-mL,,
2026-06-03,2023404,NRS_MA-10137,NRS23_MA_10061,06/20/2024,1,MA,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1950.29598374217,CCE/100-mL,,
2026-06-03,2023405,NRS_MN-10279,NRS23_MN_10103,06/20/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,896.928406650641,CCE/100-mL,,
2026-06-03,2023406,NRS_MN-10198,NRS23_MN_10080,07/22/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,14,330.694271127678,CCE/100-mL,,
2026-06-03,2023407,NRS_MI-10149,NRS23_MI_10023,06/20/2024,1,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,927.228170087559,CCE/100-mL,,
2026-06-03,2023408,NRS_MD-10097,NRS23_MD_10034,06/20/2024,1,MD,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,250.626758349089,CCE/100-mL,,
2026-06-03,2023409,NRS_OH-10142,NRS23_OH_10089,06/20/2024,1,OH,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,825.008239071055,CCE/100-mL,,
2026-06-03,2023410,NRS_NM-10153,NRS23_NM_10001,06/20/2024,2,NM,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,624.666531935295,CCE/100-mL,,
2026-06-03,2023411,NRS_CO-10562,NRS23_CO_10227,06/19/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,680.0932694446,CCE/100-mL,,
2026-06-03,2023412,NRS_TX-10614,NRS23_TX_10421,06/20/2024,1,TX,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1285.5066039775,CCE/100-mL,,
2026-06-03,2023413,NRS_AR-10298,NRS23_AR_10096,06/20/2024,1,AR,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1751.1650553311,CCE/100-mL,,
2026-06-03,2023414,NRS_FL-10252,NRS23_FL_10072,06/20/2024,1,FL,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1955.26898957999,CCE/100-mL,,
2026-06-03,2023415,NRS_CT-10134,NRS23_CT_10015,06/21/2024,1,CT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,554.388476804211,CCE/100-mL,,
2026-06-03,2023416,NRS_MI-10138,NRS23_MI_10018,06/21/2024,2,MI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,1102.36348230338,CCE/100-mL,,
2026-06-03,2023417,NRS_MN-10257,NRS23_MN_10050,06/21/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,329.782083050779,CCE/100-mL,,
2026-06-03,2023418,NRS_MN-10200,NRS23_MN_10017,06/20/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,4400.32480569664,CCE/100-mL,,
2026-06-03,2023419,NRS_CO-10481,NRS23_CO_10138,06/20/2024,1,CO,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,684.2930031023,CCE/100-mL,,
2026-06-03,2023420,NRS_NM-10408,NRS23_NM_10263,06/21/2024,1,NM,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,9776.37590608326,CCE/100-mL,,
2026-06-03,2023421,NRS_CT-10136,NRS23_CT_10017,06/23/2024,1,CT,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,1691.50324326072,CCE/100-mL,,
2026-06-03,2023422,NRS_MN-10193,NRS23_MN_10014,06/23/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1650.55883985584,CCE/100-mL,,
2026-06-03,2023423,NRS_MN-10203,NRS23_MN_10020,06/23/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,891.827440370944,CCE/100-mL,,
2026-06-03,2023424,NRS_MN-10253,NRS23_MN_10046,06/23/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,4408.28346382466,CCE/100-mL,,
2026-06-03,2023425,NRS_MN-10274,NRS23_MN_10098,06/24/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,5,1061.44211973438,CCE/100-mL,,
2026-06-03,2023426,NRS_NV-10477,NRS23_NV_10004,06/24/2024,2,NV,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,15479.1239970699,CCE/100-mL,,
2026-06-03,2023428,NRS_RI-10073,NRS23_RI_10005,06/24/2024,2,RI,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,1038.54737344314,CCE/100-mL,,
2026-06-03,2023429,NRS_MN-10266,NRS23_MN_10059,06/24/2024,1,MN,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,7,5426.11996444754,CCE/100-mL,,
2026-06-03,2023431,NRS_KS-10199,NRS23_KS_10005,06/24/2024,1,KS,ENTE,WATER,AWBERC-CEMM,ENTEROCOCCI,REGULAR,6,4590.40396026044,CCE/100-mL,,
